NT_1	NT_2	NT_3	Pit_1	Pit_2	Pit_3	T2_1	T2_2	T2_3	T2wPit_1	T2wPit_2	T2WPit_3
ENSG00000130429.15	1.50275647856409	1.15746551825473	1.45443784988602	1.8810201506272	2.16002112171779	2.03000540715033	1.76645942798747	1.68535898274218	1.5474260154468	1.67310145779228	1.75845716669501	1.46038505852806
ENSG00000106244.13	5.40798266595059	5.65853968148768	5.47473774445009	5.5726782946575	5.5339015487541	5.44981269369133	5.75936210986495	5.61976037515273	5.79975562046269	5.65466686677333	5.65600518562892	5.70792175896985
ENSG00000106245.11	5.8199818625829	5.78288332593144	5.86532755705876	5.7925485034267	5.75811035324428	5.69214366801808	5.8848654070709	5.92934040781111	6.08714758159093	5.80227970080641	5.83902867438579	5.722669798502
ENSG00000106246.18	2.79937936301856	3.47344898699139	2.86675683190253	2.61632216333221	2.7340700540301	3.02999523048192	3.33642258941719	3.12771377232872	3.20881329379397	2.61559626712922	3.10413946809984	3.1496664268121
ENSG00000160917.15	3.41011890642279	3.0136970072277	3.28955312287846	3.25697162259517	3.33271285536943	3.13361715623977	3.45795756366722	3.25415688188424	3.1504539833821	3.38202417442799	2.98125773544772	3.09630520865249
ENSG00000241468.8	4.65617901382106	4.77322350706689	4.85318694499696	4.82433684187364	4.79903199868842	4.84172131514624	4.97676194852066	4.96522704525061	4.98209449763104	4.97526407888506	5.0387341956216	4.93415989332159
ENSG00000198556.14	3.45907194649572	3.10728262272459	3.36104745116029	3.69906675452804	3.50912395649995	3.37022200414755	3.3705966999798	3.16682370497464	3.07401983692268	3.55853324157298	3.35100388440611	3.23443714029026
ENSG00000160908.15	4.77693698030656	4.53802492593212	4.79843708270014	4.79494705106143	4.62267310237212	4.72806477095995	4.77890630701595	4.80505440070551	4.57386904689667	4.73507684596418	4.51987833611955	4.29396319517548
ENSG00000196652.12	4.36012102869407	4.64800718440385	4.42305517209294	4.49420845268088	4.50733368983442	4.54148896198368	4.39208413073673	4.4925688392232	4.57940941876373	4.35407990604462	4.36698724634209	4.47906533477135
ENSG00000221909.3	4.27382373285458	3.98827839751236	4.00634571408515	4.20601324641718	3.89530487790755	3.87628129879051	3.98470498044773	3.72508280930668	3.84574722834118	3.93781225908984	3.82939066548602	3.68357053466493
ENSG00000197343.11	6.36384396424466	6.26943954414799	6.45431433055255	6.40893903777555	6.38301853741925	6.35344813138839	6.55268849432402	6.46992574133606	6.50757268651141	6.68636644449866	6.70989314632674	6.53217989995589
ENSG00000197037.11	4.060405065793	4.30506858360491	4.14107638837373	4.21871702141944	4.30435150714729	4.16190137301145	4.22780037384212	4.13317850503669	4.09043279399625	4.14869729538917	4.12308622109741	4.09069123973707
ENSG00000106258.15	3.54093546988159	3.54209246924502	4.23287362676064	4.77788010329665	4.50733368983442	4.4697533903571	3.60873736336344	3.0321102062292	3.31889411070395	4.45669426388809	4.19595148031425	4.363367149731
ENSG00000146833.16	5.25698186265769	5.15269353495447	5.31588372838617	5.22776346687553	5.40845060494662	5.28917951909501	5.35229466411603	5.31195760992129	5.28643339906119	5.22829209189117	5.25119844826342	5.21013066240226
ENSG00000106261.17	8.38431035043908	8.34879617826638	8.3511719461037	8.03656302848626	8.07943610138695	8.02277308518025	8.24582176014968	8.24531027105012	8.09843483926795	7.9375486423911	8.02372629333024	7.94279603498978
ENSG00000166529.16	3.25242725151712	3.0136970072277	3.0935879565674	3.40881455563777	3.0065770609622	3.04526188001203	2.94105436573189	2.60844001097762	3.27859166076938	2.85985933136066	2.60677153121853	2.90267207923885
ENSG00000166526.18	5.87287626953049	5.91558095068864	5.94310361610929	5.7472333282441	5.7926267906159	5.71141198039274	5.59564513406294	5.54997830062456	5.47657931112336	5.51895533586349	5.41616186988152	5.53488726850613
ENSG00000168090.10	5.5755178610903	5.58886222749646	5.62267921945777	5.48600848266927	5.52480490711334	5.46691992754318	5.4830052255985	5.54008274848226	5.69901537452656	5.44599120750663	5.63286294129922	5.48385746176762
ENSG00000166508.18	3.87442434370611	4.07423198761105	3.82438505550257	3.83728712930731	3.83033621128799	3.72333000902653	3.66489720210908	3.65345761787474	3.39627095504424	3.55853324157298	3.48627111769262	3.60932772358307
ENSG00000221838.10	4.15257462833267	4.16408928848145	4.07173593468113	4.23756536974139	4.2720977015261	4.32089041220661	4.11136685490671	4.07953340512988	4.07482725943784	4.06670617802674	4.25018482466873	4.06314376187377
ENSG00000106290.16	5.27075815442917	5.37219426310236	5.36308306126191	5.23090228621608	5.25187570961744	5.30512103960346	5.52659805903112	5.42650153094117	5.39409918028488	5.19898625767079	5.29976185955939	5.36103716920991
ENSG00000166997.8	2.27850843802708	1.98648377721746	1.76674757717283	2.00353754775255	1.87514407539632	2.119271524051	1.73182254690795	2.08984087942093	2.33073053059981	1.56698947758524	1.52700737888734	1.66969812164773
ENSG00000188186.11	3.63979238796137	3.54209246924502	3.66401928050024	3.281397749848	3.33271285536943	3.47540367561467	3.3705966999798	3.48831089354781	3.66994502978893	3.47297644017074	3.49912563259246	3.13209774249058
ENSG00000146826.17	3.13682888492884	2.97449407597293	2.74731630229669	3.41985874010758	3.46224495927209	3.54149253143668	3.28956022220766	3.34789310823581	3.42116770810049	3.58596063696332	3.6793465888856	3.41961543975914
ENSG00000197093.11	1.24805945944511	1.63072048242147	1.83529754224707	1.39085466802274	1.14556350594585	1.11929065600947	1.33020719511117	1.12127878192934	1.13083643205362	0.683508645675988	0.461961841138494	1.28070182693919
ENSG00000239521.10	5.65119697460489	5.34939074471417	5.46935554887787	5.2588485244949	5.32967685747325	5.41497736468083	5.06636485806417	5.0617592740973	4.99458915208951	4.8898106712773	4.82565373721931	4.95928422049595
ENSG00000078319.11	3.52952126024488	3.60761769728711	3.68274372056493	3.55623158911271	3.66629501571197	3.64532784666439	3.69217804173921	3.53887614137772	3.63844322357516	3.73224135302737	3.48627111769262	3.87528295724343
ENSG00000242294.6	1.24805945944511	1.0856959641534	0.32213956314119	0.786227024012722	1.04734261797808	1.28278528860832	1.18412965117187	1.12127878192934	1.06916578918615	0.683508645675988	0.984915847852564	0.746452629124236
ENSG00000121716.21	0.714950167787954	1.0856959641534	0.223284139174875	0.396681210898141	0.420822895156073	0.475455989384752	1.23448359618015	0.18217114460448	1.00474074149786	0.683508645675988	1.12419088253154	0.189773899653533
ENSG00000078487.18	3.95342598787085	3.68251104590084	3.6258251792872	3.58595237099824	3.61578354401026	3.53068583015601	3.55030253102798	3.49856671905536	3.40877303666975	3.11962861670155	2.8866001108373	2.7951485071374
ENSG00000146834.14	5.20770173204415	5.45996628809814	5.2133675890683	5.21196611038528	5.26285960963759	5.1513555739207	5.27320767587018	5.32929889756676	5.1846935158338	5.04280151235015	5.06922400828381	5.1415441989995
ENSG00000160813.7	3.55226008181403	3.5012995174173	3.42916545891983	3.41985874010758	3.44305835695544	3.67507505448409	3.3705966999798	3.48831089354781	3.64902043829426	3.61287631726156	3.66800755653831	3.69558120869561
ENSG00000166925.9	4.69756497973643	4.67882122611721	4.53548826548221	4.67100782752868	4.64802957624378	4.61495094671759	4.91635045475479	4.96522704525061	4.71646189174701	4.92603331875386	4.919485850642	5.04627274747651
ENSG00000166924.9	-0.886991771005757	-1.35715571416966	0.00259093985558083	-1.25602982391226	-0.403030496310102	-0.524484225772148	1.86564370840787	1.64899091395578	2.04062290200848	0.464568670348581	1.05623338132698	0.920288503677998
ENSG00000106351.13	4.39827375525052	4.36692797605933	4.28282052469092	4.36873932723812	4.36167338290366	4.15488096798615	4.24632410870599	4.22250980557412	4.20238526330497	4.06670617802674	4.01982866511437	4.23757508045456
ENSG00000077454.17	3.37228227486954	3.37150686906998	3.44021220785152	4.00067109402499	3.97093229732517	3.82413022509889	3.59916111299786	3.66260766074573	3.77024420143874	3.66524650118343	3.77757654682062	3.73102469266985
ENSG00000106333.13	1.59325053749456	1.47088410388614	1.61902723239487	0.977761965471967	1.14556350594585	1.11929065600947	1.07782131725509	1.49359289681933	1.5919611505978	0.987637056073631	0.747005556765579	1.0754126803221
ENSG00000106330.12	3.62913691105989	3.62037303761304	3.84115104966649	3.43081902053523	3.70707765842764	3.62515005829214	3.85391847411576	3.93598564013088	4.11352908185167	3.55853324157298	3.76698661357327	3.29884061317771
ENSG00000172354.10	7.03109287739694	7.13411548144945	7.00755498453464	7.20448909590932	7.25589201204655	7.2261037434932	7.32535006112629	7.21848273131176	7.2662294314132	7.22180909695352	7.21347720824744	7.33261606358726
ENSG00000146830.11	4.95387304653451	4.89369778692381	4.88587474986181	4.72097549622904	4.81030640269951	5.05659928168128	4.99877962721798	4.84176915030333	5.01517607314105	4.94027150642107	4.87579879512497	4.92398635846686
ENSG00000172336.5	2.74119462317271	3.12529270071628	3.06532653788606	3.0872467966558	3.36365371138423	3.18965083033909	3.25338665349767	3.12771377232872	3.26490337382387	3.13208652395396	3.18591592619312	3.29884061317771
ENSG00000196411.10	5.03683435877556	5.42404127966166	5.32485202875128	5.58254072248859	5.59384784269165	5.63021598939057	5.36082034852658	5.24956703316784	5.15902191953174	5.55178224233391	5.50487335668725	5.60978697018472
ENSG00000146828.18	3.99551574421644	4.21543436675956	4.10682271142716	4.03698914899156	3.97761492149028	4.16888778089394	4.09783010978117	4.40259326194818	4.1287237142353	4.20284841796742	4.23489649381668	4.34060147252513
ENSG00000087077.14	5.45700702724554	5.68002218482028	5.49341886174286	5.5849958308548	5.5851225577959	5.66027318864318	5.45142097696862	5.57199820509752	5.36552355860056	5.67821962693578	5.73962539630624	5.77737640739832
ENSG00000087087.20	5.33773285091845	5.45285249655493	5.38896944784294	5.20878577498498	5.4666133106733	5.2534755106797	5.52406991512532	5.33216895458035	5.38463672291811	5.3926278499775	5.38533631681347	5.53488726850613
ENSG00000169894.18	2.0737153614157	1.57938441085739	1.73121115679588	3.19403331950887	3.33271285536943	3.18965083033909	2.32663723082266	2.44835716329612	2.35677402382506	3.19281176208124	3.23284547237513	3.65924498670329
ENSG00000205277.10	2.45781166698948	2.06322889743305	2.1896641832305	1.84869313704019	1.87514407539632	1.99897895399192	2.07356785658495	2.14311103711799	2.04062290200848	2.27718915456136	2.28919166942739	2.52593180996302
ENSG00000227053.2	2.57348284523675	2.20546072508771	2.38525286756692	2.51696482243465	2.08773621339951	2.5628731111422	2.54186939409767	2.66416997698174	2.48037409615972	2.32137503127966	1.62408637973686	1.3431160872484
ENSG00000169871.13	7.22400411667659	7.2535550636255	7.21393163205096	7.09247581832381	7.11297614048073	7.21433344349258	7.30045208408767	7.11229348079172	7.00626576135067	7.00696215095122	6.88415290760677	7.09031708883239
ENSG00000106366.9	6.55610833031186	6.72706308840341	7.17147474272321	7.43833989706088	7.63185538829354	7.79619712491634	5.61715496599066	5.82725340491144	5.4884072403881	6.27495189324957	6.33292879220125	6.30016067497138
ENSG00000106367.15	5.37328530452862	5.36083755804506	5.46665690265114	5.56025468671686	5.46423610823653	5.41497736468083	5.27921698602209	5.37176152884261	5.35587117417183	5.40807699473366	5.5488103344906	5.32669642512355
ENSG00000106397.12	4.46570302666544	4.61652060523363	4.47231743208624	4.86126475865855	4.97298084207647	5.17583821976333	5.05239712360186	4.86176960266748	4.57386904689667	5.01952134172648	5.05188023860207	5.1415441989995
ENSG00000106400.12	4.96238717573707	4.81265834036026	4.85318694499696	4.90515179280552	4.81404504257753	4.80631605103575	4.96189457277374	4.87757269731772	4.94394784032808	4.76737978289469	4.87579879512497	4.74485526915118
ENSG00000106404.14	2.25097278961959	2.23893083582149	2.33878501742088	2.22118173839865	2.3367509397126	2.09012556884215	2.45958834030562	1.85459995327978	2.2215840659657	2.16041441788475	2.1656329328541	1.76396866891669
ENSG00000214253.9	5.49564802012532	5.44211560349971	5.47473774445009	5.64505374180233	5.41338806678499	5.41203609334483	5.28818427757317	5.34927041855875	5.53762139827381	5.47317507872619	5.35029504185913	5.20593822192984
ENSG00000128581.17	7.68715772147375	7.50810282945228	7.60726406064473	7.4942671179172	7.41205435606636	7.40391506814639	7.41540908576807	7.4221210911429	7.59297641995035	7.18042396040013	7.31692478711904	7.17425571123123
ENSG00000257923.12	7.32236529556027	7.49517618592351	7.4064661060163	7.42058031582914	7.43469360543976	7.39127607604313	7.56309815564614	7.54781071453531	7.56880891870337	7.50170620672464	7.52920419496863	7.54084527664722
ENSG00000128563.13	3.04361447636167	2.99422869712641	2.99215165356231	3.4738459858269	3.13168542785917	3.33338544386596	3.05751793215111	3.04616189678566	2.95971578641146	3.41298309083278	3.07008527496245	3.07807034039572
ENSG00000160991.17	6.23273642838762	6.12922179046957	6.19212415357311	6.04166179083321	6.04730364046592	6.15311701173509	6.18609200220047	6.17931006047576	6.2190012203771	5.97991287755591	6.0104321546753	5.98246350941376
ENSG00000160993.4	1.9421573776404	1.98648377721746	2.1896641832305	1.51963717034852	2.03745239476583	2.2567733085194	2.32663723082266	2.03452810872711	2.04062290200848	2.08552538725832	1.8813722283242	2.01464253552852
ENSG00000161036.13	6.19710791331697	5.98379951180908	6.02609421927823	5.5849958308548	5.5785437885277	5.68971693333021	6.16027571458329	6.18249421671826	6.05370469825948	5.54481051278943	5.65887203789192	5.50789615676802
ENSG00000005075.16	4.15257462833267	4.34404040061255	4.12747235465647	4.21237911689577	4.19391031404022	4.28275539472676	4.3809501929966	4.39712169057052	4.4218024905642	4.19693102727845	4.18007426213067	4.00641873144005
ENSG00000168255.20	2.25097278961959	2.6153598051184	2.40793732642942	2.14336163062905	2.27298714103016	2.28276820646614	2.18017876148166	2.62725688257581	2.16374952261687	1.92296808563917	2.37537697845227	2.19468031884511
ENSG00000285437.2	2.63868054804647	2.20546072508771	2.55746319556013	2.70927550856712	2.2062742855383	2.51980481554598	2.7638218909311	2.14311103711799	1.67710786999301	3.23961623863245	2.48282334155116	2.1604254182903
ENSG00000228049.7	1.40620397726771	0.329267258787867	0.9354938122954	0.099802186548179	0.638861133200897	0.645374347913789	0.290488006886303	0.827889499105712	0.542764744801899	1.63859076874074	-0.034715706195563	0.438735731019572
ENSG00000286830.1	5.43576355356767	5.22963136051788	5.26398259345324	4.89331439129065	4.79903199868842	4.74686232581288	4.54953706385765	4.80918026318956	5.01925843818883	4.32724391486343	4.36698724634209	4.10876827340974
ENSG00000222011.9	2.33205152484863	2.42491914822164	2.69293673080378	2.67280965729232	2.49417487094315	2.45269130988016	2.63853098429674	2.68227828639852	2.77891039090767	2.44635045265984	2.82667335116445	2.1604254182903
ENSG00000161040.17	6.22921291142458	5.96392072202428	6.17072855043901	5.72958897045773	5.69463158215332	5.66027318864318	5.9634740783155	5.88311915111448	6.0356807166262	5.53076516103612	5.47590475548034	5.2875561274434
ENSG00000128606.13	1.59325053749456	1.15746551825473	1.45443784988602	2.59699057876614	2.08773621339951	2.06037863216743	0.290488006886303	0.280543217982373	-0.294591187095957	0.749679829699241	1.05623338132698	1.14713755110669
ENSG00000170632.14	5.69783190118469	5.68610174316643	5.75905838182395	5.95700361945807	5.85383879691004	5.69939947595521	5.62425422871833	5.6174094501958	5.76371022479198	5.80032960213555	5.76911111922635	5.5809397003294
ENSG00000161048.12	3.72231629192068	3.65797605866662	3.60634212871034	3.72601197198054	3.65799829631577	3.56286607724546	4.27065815828019	3.85847415207142	3.91749456471896	3.90188784670327	3.88920696512466	3.96732379536608
ENSG00000170629.15	5.21840439071549	4.72088424929013	5.0855225165609	4.33413098556676	4.66054262570173	4.49776769438382	4.89302763196228	4.86969278801596	4.8323656627742	4.46656542112508	4.57555592192042	4.3329323760083
ENSG00000105819.14	5.99201473600619	6.01311336673269	5.99271845916137	5.8771181065492	5.94190105518383	5.8460850539113	5.85097221501007	5.8811607537834	6.11220848431909	5.74259867516377	5.7823170618428	5.71678866182034
ENSG00000105821.15	4.8928242986507	4.9554034698966	5.00225301769095	4.99281572038105	4.9044944903226	4.94707411114926	4.96934741212042	5.07894786711243	5.0069765233878	5.190077153412	5.11169259267217	5.09242543435627
ENSG00000289613.1	1.30272324757013	1.68029243306267	1.57960655883717	1.84869313704019	1.59127572158749	1.23031913405	1.07782131725509	1.17342118096807	1.5919611505978	1.23868181783665	0.830744616141837	1.21546480493527
ENSG00000161057.13	7.2981863491426	7.19826486869116	7.25047561709537	7.43085289183638	7.27974564975147	7.23028425782522	7.10961598249504	7.21615413997963	7.39591256098418	7.33659650395934	7.39293259006145	7.15372444773261
ENSG00000164815.11	4.29420157019549	4.13771482378045	4.23287362676064	4.33413098556676	4.38196565109729	4.14073683164035	4.20903570336239	4.36384918398476	4.35876436049087	4.38563775122256	4.18007426213067	3.88580452883568
ENSG00000005483.22	7.23106796177952	7.27287118018197	7.24576117922952	7.37449126550416	7.4157498050656	7.37172910787161	7.52883053272673	7.5090224087702	7.40841773533738	7.44666532327644	7.41344842898973	7.51142068930047
ENSG00000228393.5	3.16660837093049	2.82823288410223	2.86675683190253	3.19403331950887	2.61910302987329	2.7973362546138	3.05751793215111	2.89907784311409	2.48037409615972	3.59498844030636	2.96281655062919	2.7497901493802
ENSG00000135250.17	6.53770988416412	6.55004544316499	6.57197990134681	6.44857488251123	6.4227377720967	6.51842439240428	6.58215347065315	6.58508504279969	6.57012930120874	6.42550689906908	6.47633825195598	6.51024680158565
ENSG00000091127.14	2.94395878867956	3.7185484897467	3.32574311414915	3.35228868706458	3.32224999760672	3.4411881396415	3.27760286144624	3.114437919613	3.05823477043869	3.44329159012192	3.29313400447682	3.59657379509469
ENSG00000135249.8	5.572740216667	5.52245955444899	5.62267921945777	5.55525513228794	5.45708090794743	5.35804127815534	5.22732181404035	5.45574609675236	5.55740799858914	5.49745092954779	5.55497922282522	5.40924043733855
ENSG00000185055.11	7.23984940686794	7.10150715439996	7.0957766771336	6.81872556975541	6.7702969183483	6.74919257398974	6.953029764444	6.94332520710229	7.20392862528013	6.71148825969717	6.66354239854974	6.53552482194654
ENSG00000272604.1	2.0094354311176	1.98648377721746	1.90073755265059	2.14336163062905	2.13632630313499	1.76082294935762	1.9281700824779	1.88618981799697	1.67710786999301	2.00653506737794	2.13301595429937	1.8947432119632
ENSG00000146776.15	5.33117357423153	5.13057306368476	5.30383860773034	5.10654813397397	5.00930705827538	5.01843058697376	5.39995395852444	5.24348190342869	5.19555731349317	5.26834518723211	5.10329829904589	5.10598816379246
ENSG00000128536.16	8.54173300575328	8.19741070334012	8.38193343049436	7.78435187154516	7.72017808780411	7.82743999381852	7.97441291388207	7.91719983900402	7.72193284669724	7.56624591879568	7.32416664156549	7.23415253218528
ENSG00000008282.9	8.09254858942334	8.16621731346267	8.15266762565797	8.161902188123	8.10941016491105	8.05941945392321	8.17386186222247	8.2547950522307	8.46828656606526	8.17467478845412	8.24064888275346	8.11197775774572
ENSG00000105835.13	7.70565901109016	7.68244359239997	7.89909665231261	8.63267394806948	8.6598109116623	8.54283078570432	7.87623754062067	7.82953304456459	7.95662691594566	8.45929373851557	8.41906770954001	8.42901111275389
ENSG00000253276.5	4.15999609452806	4.18999023503387	4.28894403507992	4.36302861677023	4.57499612083121	4.49220818324766	4.47819126844553	4.54793395136883	4.48220111826138	4.86763234373228	4.70324291517838	4.83448606296855
ENSG00000005249.13	3.3202385414275	3.2288725519683	3.20140274349248	3.45249290186906	3.50912395649995	3.45268371774206	2.27945065728772	2.00605558839296	2.59421553072932	2.03334859793288	2.13301595429937	2.12533735768824
ENSG00000105856.14	7.43676755926559	7.34188423130835	7.46171943379836	7.49034342553036	7.35288795522368	7.28436091021455	6.78371008319561	6.9831282230203	7.14630085874349	7.05763760406462	7.03410475477732	6.80865321088939
ENSG00000164597.15	6.56032101082096	6.43201119422692	6.51565245721954	6.58238096580406	6.49088735656633	6.53474155943646	7.30708465465212	7.22775969287034	7.36496923002485	7.23124892133431	7.19976265265277	7.12625665461294
ENSG00000105865.11	2.92665910688169	2.73747586643863	2.7649966749937	2.63539813312348	2.65289613634882	2.86772501309495	2.81435692838751	2.98911481367936	3.1050811001552	2.87476237007087	2.96281655062919	2.83912415919138
ENSG00000288558.2	1.63645429432951	2.4537130127872	2.45226344603785	2.61632216333221	2.54904523087664	2.60469288490079	3.02927153452507	2.66416997698174	3.07401983692268	2.91856947705577	2.84692678320604	2.52593180996302
ENSG00000075790.12	0.631991454173807	-0.102192513021238	0.583585471484407	0.852937632707772	0.163862352565857	1.11929065600947	1.13195445981067	0.69150071005548	1.00474074149786	1.32802393187339	1.3679201429713	1.40294176601775
ENSG00000233705.8	2.40881511008587	2.42491914822164	2.67434497055189	3.75246314670499	3.64965358763819	3.77918300476616	5.43536571312225	4.91633929597131	5.3166025806746	5.39003683141755	5.51123258748249	5.56466064000557
ENSG00000091137.14	4.8928242986507	4.98529401922287	5.41159599891954	6.35097635629052	6.08492543400887	6.18964285855947	8.91241452909975	7.77415086178269	8.12187905245218	9.02608727168135	9.00420869412209	9.46308804160397
ENSG00000241764.5	1.63645429432951	0.660959730645154	1.45443784988602	1.84869313704019	1.48271828140443	1.28278528860832	1.37578802057566	0.827889499105712	1.18997856680121	1.28404435312893	1.25119636387005	0.746452629124236
ENSG00000105879.12	5.68245381568683	5.77434842697323	5.76346289052031	5.55525513228794	5.80018624165531	5.78145940273485	5.94280080990954	5.86539712864547	5.92688813238	5.82163706711873	5.91773170734511	6.02353990405385
ENSG00000091140.15	7.32071072926759	7.26070165174034	7.3401931775292	7.33419653484401	7.26548084658027	7.21854815429606	7.13303206486115	7.23160755632076	7.54776672932283	7.30462307827544	7.36511627066901	7.18067903130227
ENSG00000091136.15	4.97926616126018	5.46704517425898	5.67505142222124	5.28927790992037	5.20708425189662	5.33648516529877	5.95786522950023	5.8047003082434	5.74657579394809	5.77672046758058	5.81866327138664	5.9502435797235
ENSG00000091129.22	1.67840177710935	2.06322889743305	2.10889478370535	2.2708234647685	2.56688119425337	2.35805546518147	2.50131537840555	2.5504704449543	2.27718923074609	2.56135749777167	2.72090818988264	2.77264757936433
ENSG00000135241.17	6.33134562735434	6.21160884280454	6.38882733859921	6.66824339365141	6.45900689391435	6.45696443017545	6.17807392653711	6.2719042271409	6.59085015292646	6.56067297100036	6.63761812351627	6.28831287799045
ENSG00000177683.14	5.56437505145536	5.51905781998062	5.47204915655099	5.55023819200094	5.48079485016702	5.41791265174542	5.39995395852444	5.24956703316784	5.64191229918113	5.42589435816921	5.38187024202785	5.315065427698
ENSG00000128590.5	5.13047392305994	5.10810813662454	5.18737821671691	5.68679794556803	5.65140232515806	5.53338971960067	4.88516881172297	5.00533777484343	5.06341818268999	5.31826021173976	5.37142177235065	5.30725900668377
ENSG00000184903.10	3.12170541344002	2.66545327152663	2.71129194733843	2.81344883258059	2.68591576970247	2.5628731111422	2.7638218909311	2.3834295185745	2.48037409615972	2.57966459510083	2.31849591550194	2.22814070986442
ENSG00000128512.24	4.6821840335637	4.51771504104829	4.48837134384259	4.52009822821548	4.63117487432679	4.60982592661179	4.70494010004065	4.53802431864063	4.39691678461629	4.66821663323057	4.53243815372701	4.58616991257197
ENSG00000198839.10	4.48946186574766	4.35933905717955	4.60585314000148	4.6335489374217	4.65638365651318	4.48102447349812	4.41954875453011	4.4770930810643	4.33930299795787	4.65963695844772	4.42875785590409	4.22933666193816
ENSG00000006652.15	3.25242725151712	3.16065208022867	2.86675683190253	3.55623158911271	3.57229621381458	3.6046860519711	3.86194890392426	3.85847415207142	3.55091211163209	4.26072455601677	4.18803471270472	3.98700368633554
ENSG00000146802.13	5.23606758402818	5.23378771734269	5.25775198140504	5.09281232976721	5.05741333373764	5.0678557176123	5.34084814075731	5.38840271013716	5.40662001471738	5.22247835539143	5.09485487739206	5.06491136768876
ENSG00000164603.12	5.40486261786246	5.49155127266926	5.43387315844348	5.34827637754296	5.32967685747325	5.19649765763431	4.86533240397893	5.03734591898519	5.05548902557951	5.03287026003743	4.85594943056877	4.49976250259456
ENSG00000164604.14	2.19427284093149	2.66545327152663	2.05242168231177	2.70927550856712	2.74977080963748	2.68486249489123	1.41997275133794	1.53403959603315	1.75750812899159	2.20826439572288	1.95785814733162	1.40294176601775
ENSG00000214194.9	5.7079936403634	5.70118948988326	5.79607494130611	5.99995358982019	5.76392074570732	5.60982422444941	5.56891222270324	5.69080153159158	5.78064354167253	5.76076363412745	5.89845479038634	5.55480429691571
ENSG00000128573.27	5.79636525866589	5.55604289528668	5.686693639539	5.45413205525829	5.35299310883477	5.36718191921142	5.34658275467585	5.43453629291058	5.40662001471738	5.25416782069191	5.06922400828381	5.04627274747651
ENSG00000135272.13	6.42364387813875	6.31330559811207	6.32768085445308	6.36103873583341	6.29212132758525	6.25018435369333	5.921826989457	5.95563439664912	6.04971878384778	5.89474266061628	5.91053301404929	5.73726859959805
ENSG00000233607.1	2.13525301926015	1.63072048242147	1.73121115679588	1.56013082086461	1.23752148921818	1.5198193095238	1.62262417571203	1.40912998448253	2.04062290200848	1.23868181783665	1.3107383994175	0.746452629124236
ENSG00000135269.18	7.22134623236556	7.21307699862683	7.24418627019521	7.44376069042426	7.57018746345343	7.45482187120279	7.39064299938201	7.3545633411137	7.58748800389787	7.65200979121628	7.67793446171705	7.63506634413119
ENSG00000105971.15	7.08764156463023	7.22460934492351	7.19530654651115	7.42743682060632	7.51038129392667	7.38453974686461	7.63104739980582	7.6639918716189	7.70619234773585	7.85775355587635	7.88859682489062	7.88758785907733
ENSG00000105974.13	7.27956952783885	7.46101460892859	7.41698858229279	7.64069996820479	7.65913240519766	7.57079366206725	7.52883053272673	7.84166862302974	7.79934538924721	7.72783923866245	7.82875469047288	7.70951049628252
ENSG00000105976.16	7.80663523439256	7.89550825168645	7.98363952807575	8.29419631901481	8.40575403760114	8.42010850578055	8.57164527098439	8.42307327710266	8.47275900588229	8.79565228142432	8.84182767442412	8.97837405651139
ENSG00000198898.15	7.59434344467914	7.51409585322519	7.60481164370945	7.71094515281329	7.52471155978138	7.47328179767647	7.48530613118318	7.61475174162153	7.73874188068223	7.6030686127103	7.67439711322938	7.43018796297557
ENSG00000004866.22	4.13007837924206	4.15535126446094	3.96869490024127	4.19319661271112	4.12935937988428	4.18964627504184	4.09783010978117	4.07953340512988	4.30627238527213	4.31089939587931	4.11475815095101	4.09975806964368
ENSG00000001626.17	3.84709894809359	3.89687757124323	3.84115104966649	4.31058875228126	4.23353361724574	4.19649992449378	3.69217804173921	3.34789310823581	3.77024420143874	3.6907355318583	3.8989395997211	3.70749271688905
ENSG00000077063.11	2.40881511008587	2.56346422530451	2.86675683190253	2.72716851486794	2.53098599928444	2.68486249489123	2.98583712732239	2.53061781758859	2.83557014548986	2.46616629199557	2.69879182652302	2.72656473830778
ENSG00000128534.8	6.11739048795673	5.93102183820687	6.01505453581628	5.93407683297798	5.88082643068391	5.7995782410642	5.80589418733925	5.89675399747522	5.96124489811544	5.9272735467978	5.86656982392554	5.67189892117874
ENSG00000184408.10	2.74119462317271	2.99422869712641	2.86675683190253	3.04507206882513	2.66950041792982	2.91835069346807	2.52173487773438	2.33846206230224	3.00981607504371	2.88951303310171	2.45670260394992	2.47108910105993
ENSG00000106025.9	4.00378832329663	4.11986011277065	4.04303887320461	4.00067109402499	3.92326660014284	3.81525210997954	2.92581244679912	3.22973930306883	3.19444328861329	3.31803905460267	3.52449607838202	3.13209774249058
ENSG00000071243.16	4.91492515626208	5.00488245422881	4.81125733583352	4.96292430433195	4.86899225501561	4.80631605103575	4.65959055636708	4.92015927271346	4.96526482638865	4.80287646731318	4.81541212846236	4.81809897643751
ENSG00000002745.13	0.349966654956974	0.0564019386219819	0.501590698024893	-0.781088495074534	0.0669219556128031	0.382350570726557	0.771720080182504	1.36496877261649	0.542764744801899	0.108878795740951	0.352889840239187	-0.111299412773654
ENSG00000196937.11	7.29481929238655	7.34860738142822	7.35704899814665	7.42332682929547	7.47185090669153	7.44909404406153	7.83756453287623	7.8285171234049	7.99081065282459	7.81057763971103	7.90920941449511	7.86183795034808
